ID,Date,Customer,Gender,City,Sales_Rep,Store,Supervisor,Manager,Product,Category,Price,Cost,Qty,Total_Sales,COGS,Gross_Profit,Column2,Month
88065565822,44057,Nannie Z Seeman,Female,New York,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Date Shake,Non Alcoholic,70,67,68,4760,4556,204,8,Sept
88065565823,44058,Reynalda M Millwood,Female,Hempstead,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Dr. Enuf,Non Alcoholic,15,12,15,225,180,45,8,Sept
88065565824,44062,Tanner Y Hollenbeck,Male,Brookhaven,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Dr. Nut,Non Alcoholic,12,9,47,564,423,141,8,Sept
88065565825,44061,Amado C Bonet,Male,Glen Cove,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Egg Cream,Non Alcoholic,18,15,6,108,90,18,8,Sept
88065565826,44061,Jeanetta N Norden,Female,Glens Falls,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Faygo,Non Alcoholic,23,20,10,230,200,30,8,Sept
88065565827,44062,Paris U Leite,Male,Hornell ,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Green River,Non Alcoholic,9,6,11,99,66,33,8,Sept
88065565828,44063,Alexis Q Grose,Male,Hudson,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Ironport,Non Alcoholic,18,15,60,1080,900,180,8,Sept
88065565829,44064,Chadwick I Hargreaves,Male,Johnstown,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Cel Ray,Non Alcoholic,5,2,89,445,178,267,8,Sept
88065565830,44065,Perry E Huddleston,Male,Kingston,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Degrees Vodka,Alcoholic,14,11,77,1078,847,231,8,Sept
88065565831,44066,Hollis Z Carr,Male,Little Falls,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,St. Amdr Cabernet,Alcoholic,6,3,68,408,204,204,8,Sept
88065565832,44067,Kiara T Martinez,Female,Lockport,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Chicory Coffee,Non Alcoholic,10,7,15,150,105,45,8,Sept
88065565833,44068,Brigitte D Fendley,Female,Long Beach,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Nake Turtle,Alcoholic,13,10,47,611,470,141,8,Sept
88065565834,44072,Bobbie P Chumley,Male,Middletown,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Coffee Milk,Non Alcoholic,20,17,6,120,102,18,8,Sept
88065565835,44071,Hong M Townson,Male,Mount,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Gallo XO,Alcoholic,15,12,10,150,120,30,8,Sept
88065565836,44071,Keith B Macha,Female,New York,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Cazadores Tequila,Alcoholic,20,17,11,220,187,33,8,Sept
88065565837,44072,Harriett A Mccurry,Female,Salamanca,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Benchmark Bourbon,Alcoholic,12,9,60,720,540,180,8,Sept
88065565838,44073,Andres S Garner,Male,Springs,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Janie Stewart,Alcoholic,16,13,89,1424,1157,267,8,Sept
88065565839,44074,Ken X Weisberg,Male,Sherrill,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Date Shake,Non Alcoholic,70,67,77,5390,5159,231,8,Sept
88065565840,44075,Moises U Hughs,Male,Syracuse,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Dr. Enuf,Non Alcoholic,15,12,68,1020,816,204,9,August
88065565841,44076,Sunshine F Earle,Female,Troy,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Janie Stewart,Alcoholic,16,13,15,240,195,45,9,August
88065565842,44077,Lavette P Cheney,Female,Olean,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Speyburn Bradan,Alcoholic,20,17,47,940,799,141,9,August
88065565843,44078,Carmen F Barret,Female,Peekskill,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Uv Blue,Alcoholic,12,9,6,72,54,18,9,August
88065565844,44079,Lizzie D Ratcliff,Female,Port Jervis,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Dr. Nut,Non Alcoholic,12,9,10,120,90,30,9,August
88065565845,44083,Nick Q Packard,Male,Kingston,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Egg Cream,Non Alcoholic,18,15,11,198,165,33,9,August
88065565846,44082,Alonzo W Stanford,Male,Little Falls,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Burnett's,Alcoholic,10,7,60,600,420,180,9,August
88065565847,44082,Brett Z Vadnais,Male,Lockport,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Egg Cream,Non Alcoholic,18,15,89,1602,1335,267,9,August
88065565848,44083,Madalene J Martine,Female,Long Beach,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Burnett's,Alcoholic,10,7,77,770,539,231,9,August
88065565849,44084,Charles S Nicholes,Male,Middletown,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Fireball,Alcoholic,15,12,68,1020,816,204,9,August
88065565850,44085,Kristofer Y Fizer,Male,Watervliet,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Faygo,Non Alcoholic,23,20,15,345,300,45,9,August
88065565851,44086,Elmo G Pagano,Male,Yakers,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Green River,Non Alcoholic,9,6,60,540,360,180,9,August
88065565852,44087,Lindy M Reel,Female,New York,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Ironport,Non Alcoholic,18,15,89,1602,1335,267,9,August
88065565853,44088,Dewayne X Groom,Male,Hempstead,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Egg Cream,Non Alcoholic,18,15,77,1386,1155,231,9,August
88065565854,44089,Elenora V Halley,Female,New York,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Burnett's,Alcoholic,10,7,68,680,476,204,9,August
88065565855,44093,Rosette F Cascio,Female,Hempstead,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Fireball,Alcoholic,15,12,15,225,180,45,9,August
88065565856,44092,Analisa X Birdsell,Female,Brookhaven,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Faygo,Non Alcoholic,23,20,47,1081,940,141,9,August
88065565857,44092,Jacinta Y Cheney,Female,Islip,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Green River,Non Alcoholic,9,6,6,54,36,18,9,August
88065565858,44093,Matt D Bramblett,Male,Babylon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Ironport,Non Alcoholic,18,15,10,180,150,30,9,August
88065565859,44094,Queenie M Alder,Female,Albany,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Egg Cream,Non Alcoholic,18,15,11,198,165,33,9,August
88065565860,44095,Darwin W Lemoine,Male,Auburn,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Burnett's,Alcoholic,10,7,60,600,420,180,9,August
88065565861,44096,Erik W Steffen,Male,Betavia,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Fireball,Alcoholic,15,12,89,1335,1068,267,9,August
88065565862,44097,Ching D Applegate,Female,Beacon,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Faygo,Non Alcoholic,23,20,77,1771,1540,231,9,August
88065565863,44098,Warren L Manion,Male,Choes,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Green River,Non Alcoholic,9,6,68,612,408,204,9,August
88065565864,44099,Celestine H Alderson,Female,Fulton,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Ironport,Non Alcoholic,18,15,15,270,225,45,9,August
88065565865,44103,Tammi S Garret,Female,Geneva,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Smirnoff,Alcoholic,15,12,47,705,564,141,9,August
88065565866,44102,Tamesha I Knepper,Female,Elmira,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Fireball,Alcoholic,15,12,6,90,72,18,9,August
88065565867,44102,Bernardina X Roesch,Female,Glen Cove,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Jose Cuervo,Alcoholic,20,17,10,200,170,30,9,August
88065565868,44103,Mariano Y Kyles,Male,Glens Falls,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Agavales,Alcoholic,12,9,11,132,99,33,9,August
88065565869,44104,Kristie E Jain,Female,Hornell ,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Pinnacle,Alcoholic,13,10,60,780,600,180,9,August
88065565870,44102,Jeff E Lucero,Male,Hudson,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Bacardi Rum,Alcoholic,15,12,89,1335,1068,267,9,August
88065565871,44103,Leanna X Tibbetts,Female,Johnstown,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Suedka,Alcoholic,14,11,77,1078,847,231,9,August
88065565872,44104,Robbie N Heckman,Female,Kingston,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Apple Beer,Alcoholic,30,27,68,2040,1836,204,9,August
88065565873,44104,Bernard N Weatherly,Male,Little Falls,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Birch Beer,Alcoholic,16,13,15,240,195,45,9,August
88065565874,44044,Cordia M Knopp,Female,Auburn,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Boost,Non Alcoholic,9,6,47,423,282,141,8,Sept
88065565875,44045,Burton C Jin,Male,Betavia,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Cel Ray,Non Alcoholic,5,2,6,30,12,18,8,Sept
88065565876,44046,Lauren O Guzzi,Male,Middletown,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Cheerwine,Non Alcoholic,18,15,10,180,150,30,8,Sept
88065565877,44047,Carter C Hunt,Male,Mount,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Chicory Coffee,Non Alcoholic,10,7,11,110,77,33,8,Sept
88065565878,44048,Isaiah Y Magwood,Male,New York,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Coffee Milk,Non Alcoholic,20,17,60,1200,1020,180,8,Sept
88065565879,44052,Hugh N Chavira,Male,Geneva,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Date Shake,Non Alcoholic,70,67,89,6230,5963,267,8,Sept
88065565880,44051,Lucius C Moorhead,Male,Elmira,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Dr. Enuf,Non Alcoholic,15,12,77,1155,924,231,8,Sept
88065565881,44051,Deane I Keown,Female,Glen Cove,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Smirnoff,Alcoholic,15,12,68,1020,816,204,8,Sept
88065565882,44052,Joannie E Wolters,Female,Glens Falls,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Fireball,Alcoholic,15,12,15,225,180,45,8,Sept
88065565883,44053,Christene L Mccaleb,Female,Hornell ,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Jose Cuervo,Alcoholic,20,17,47,940,799,141,8,Sept
88065565884,44054,Alline V Kushner,Female,Hudson,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Agavales,Alcoholic,12,9,6,72,54,18,8,Sept
88065565885,44055,Vicki Y Hargrave,Female,Johnstown,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Pinnacle,Alcoholic,13,10,10,130,100,30,8,Sept
88065565886,44056,Bernard N Weatherly,Male,Little Falls,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Bacardi Rum,Alcoholic,15,12,11,165,132,33,8,Sept
88065565887,44057,Cordia M Knopp,Female,Auburn,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Suedka,Alcoholic,14,11,60,840,660,180,8,Sept
88065565888,44058,Burton C Jin,Male,Betavia,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Apple Beer,Alcoholic,30,27,89,2670,2403,267,8,Sept
88065565889,44062,Lauren O Guzzi,Male,Middletown,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Birch Beer,Alcoholic,16,13,77,1232,1001,231,8,Sept
88065565890,44061,Carter C Hunt,Male,Mount,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Boost,Non Alcoholic,9,6,68,612,408,204,8,Sept
88065565891,44061,Isaiah Y Magwood,Male,New York,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Cel Ray,Non Alcoholic,5,2,15,75,30,45,8,Sept
88065565892,44062,Hugh N Chavira,Male,Geneva,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Cheerwine,Non Alcoholic,18,15,47,846,705,141,8,Sept
88065565893,44063,Lucius C Moorhead,Male,Elmira,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Chicory Coffee,Non Alcoholic,10,7,6,60,42,18,8,Sept
88065565894,44064,Deane I Keown,Female,Glen Cove,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Coffee Milk,Non Alcoholic,20,17,10,200,170,30,8,Sept
88065565895,44065,Joannie E Wolters,Female,Glens Falls,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Date Shake,Non Alcoholic,70,67,11,770,737,33,8,Sept
88065565896,44066,Christene L Mccaleb,Female,Hornell ,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Dr. Enuf,Non Alcoholic,15,12,60,900,720,180,8,Sept
88065565897,44067,Alline V Kushner,Female,Hudson,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Smirnoff,Alcoholic,15,12,89,1335,1068,267,8,Sept
88065565898,44068,Vicki Y Hargrave,Female,Johnstown,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Fireball,Alcoholic,15,12,77,1155,924,231,8,Sept
88065565899,44072,Bernard N Weatherly,Male,Little Falls,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Jose Cuervo,Alcoholic,20,17,68,1360,1156,204,8,Sept
88065565900,44071,Cordia M Knopp,Female,Auburn,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Agavales,Alcoholic,12,9,15,180,135,45,8,Sept
88065565901,44071,Burton C Jin,Male,Betavia,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Pinnacle,Alcoholic,13,10,47,611,470,141,8,Sept
88065565902,44072,Lauren O Guzzi,Male,Middletown,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Bacardi Rum,Alcoholic,15,12,6,90,72,18,8,Sept
88065565903,44073,Carter C Hunt,Male,Mount,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Suedka,Alcoholic,14,11,10,140,110,30,8,Sept
88065565904,44074,Isaiah Y Magwood,Male,New York,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Apple Beer,Alcoholic,30,27,11,330,297,33,8,Sept
88065565905,44044,Hugh N Chavira,Male,Geneva,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Birch Beer,Alcoholic,16,13,60,960,780,180,8,Sept
88065565906,44045,Lucius C Moorhead,Male,Elmira,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Boost,Non Alcoholic,9,6,89,801,534,267,8,Sept
88065565907,44046,Deane I Keown,Female,Glen Cove,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Cel Ray,Non Alcoholic,5,2,77,385,154,231,8,Sept
88065565908,44047,Joannie E Wolters,Female,Glens Falls,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Cheerwine,Non Alcoholic,18,15,68,1224,1020,204,8,Sept
88065565909,44048,Christene L Mccaleb,Female,Hornell ,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Chicory Coffee,Non Alcoholic,10,7,15,150,105,45,8,Sept
88065565910,44052,Alline V Kushner,Female,Hudson,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Coffee Milk,Non Alcoholic,20,17,47,940,799,141,8,Sept
88065565911,44051,Vicki Y Hargrave,Female,Johnstown,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Date Shake,Non Alcoholic,70,67,6,420,402,18,8,Sept
88065565912,44094,Mary Y Tate,Male,New York,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Dr. Enuf,Non Alcoholic,15,12,10,150,120,30,9,August
88065565913,44095,Abe J Macleod,Male,Syracuse,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Speyburn Bradan,Alcoholic,20,17,11,220,187,33,9,August
88065565914,44096,Evon Q Lawson,Female,Kingston,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Uv Blue,Alcoholic,12,9,60,720,540,180,9,August
88065565915,44097,Jerlene P Dunnigan,Female,Watertown,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Burnett's,Alcoholic,10,7,89,890,623,267,9,August
88065565916,44098,Bobbie X Schoenrock,Male,Watervliet,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Smirnoff,Alcoholic,15,12,77,1155,924,231,9,August
88065565917,44099,Mike A Waddington,Male,Yakers,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Fireball,Alcoholic,15,12,68,1020,816,204,9,August
88065565918,44103,Nigel K Wadsworth,Male,New York,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Jose Cuervo,Alcoholic,20,17,15,300,255,45,9,August
88065565919,44102,Hayden E Novack,Male,Hempstead,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Agavales,Alcoholic,12,9,47,564,423,141,9,August
88065565920,44102,Voncile P Trojanowski,Female,New York,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Pinnacle,Alcoholic,13,10,6,78,60,18,9,August
88065565921,44103,Roberto U Derry,Female,New York,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Bacardi Rum,Alcoholic,15,12,10,150,120,30,9,August
88065565922,44104,Tona S Huseby,Female,Babylon,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Suedka,Alcoholic,14,11,11,154,121,33,9,August
88065565923,44044,Londa T Maya,Female,Beacon,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Apple Beer,Alcoholic,30,27,60,1800,1620,180,8,Sept
88065565924,44045,Jocelyn Q Scotti,Female,New York,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Birch Beer,Alcoholic,16,13,89,1424,1157,267,8,Sept
88065565925,44046,Mary Y Tate,Male,New York,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Boost,Non Alcoholic,9,6,77,693,462,231,8,Sept
88065565926,44047,Abe J Macleod,Male,Syracuse,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Cel Ray,Non Alcoholic,5,2,68,340,136,204,8,Sept
88065565927,44048,Evon Q Lawson,Female,Kingston,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Cheerwine,Non Alcoholic,18,15,15,270,225,45,8,Sept
88065565928,44052,Jerlene P Dunnigan,Female,Watertown,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Chicory Coffee,Non Alcoholic,10,7,47,470,329,141,8,Sept
88065565929,44051,Bobbie X Schoenrock,Male,Watervliet,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Coffee Milk,Non Alcoholic,20,17,6,120,102,18,8,Sept
88065565930,44051,Mike A Waddington,Male,Yakers,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Date Shake,Non Alcoholic,70,67,10,700,670,30,8,Sept
88065565931,44052,Nigel K Wadsworth,Male,New York,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Dr. Enuf,Non Alcoholic,15,12,11,165,132,33,8,Sept
88065565932,44053,Hayden E Novack,Male,Hempstead,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Dr. Nut,Non Alcoholic,12,9,60,720,540,180,8,Sept
88065565933,44054,Voncile P Trojanowski,Female,New York,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Egg Cream,Non Alcoholic,18,15,89,1602,1335,267,8,Sept
88065565934,44055,Roberto U Derry,Female,New York,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Faygo,Non Alcoholic,23,20,77,1771,1540,231,8,Sept
88065565935,44056,Tona S Huseby,Female,Babylon,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Green River,Non Alcoholic,9,6,68,612,408,204,8,Sept
88065565936,44057,Londa T Maya,Female,Beacon,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Ironport,Non Alcoholic,18,15,15,270,225,45,8,Sept
88065565937,44058,Jocelyn Q Scotti,Female,New York,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Oliver Cromwell,Alcoholic,52,49,47,2444,2303,141,8,Sept
88065565938,44062,Mary Y Tate,Male,New York,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Boost,Non Alcoholic,9,6,6,54,36,18,8,Sept
88065565939,44061,Abe J Macleod,Male,Syracuse,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Cel Ray,Non Alcoholic,5,2,10,50,20,30,8,Sept
88065565940,44061,Evon Q Lawson,Female,Kingston,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Degrees Vodka,Alcoholic,14,11,11,154,121,33,8,Sept
88065565941,44062,Jerlene P Dunnigan,Female,Watertown,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,St. Amdr Cabernet,Alcoholic,6,3,60,360,180,180,8,Sept
88065565942,44063,Bobbie X Schoenrock,Male,Watervliet,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Chicory Coffee,Non Alcoholic,10,7,89,890,623,267,8,Sept
88065565943,44064,Mike A Waddington,Male,Yakers,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Nake Turtle,Alcoholic,13,10,77,1001,770,231,8,Sept
88065565944,44065,Nigel K Wadsworth,Male,New York,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Coffee Milk,Non Alcoholic,20,17,68,1360,1156,204,8,Sept
88065565945,44066,Hayden E Novack,Male,Hempstead,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Gallo XO,Alcoholic,15,12,15,225,180,45,8,Sept
88065565946,44067,Voncile P Trojanowski,Female,New York,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Cazadores Tequila,Alcoholic,20,17,47,940,799,141,8,Sept
88065565947,44068,Roberto U Derry,Female,New York,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Benchmark Bourbon,Alcoholic,12,9,6,72,54,18,8,Sept
88065565948,44072,Tona S Huseby,Female,Babylon,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Janie Stewart,Alcoholic,16,13,10,160,130,30,8,Sept
88065565949,44071,Londa T Maya,Female,Beacon,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Date Shake,Non Alcoholic,70,67,11,770,737,33,8,Sept
88065565950,44071,Jocelyn Q Scotti,Female,New York,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Dr. Enuf,Non Alcoholic,15,12,60,900,720,180,8,Sept
88065565951,44072,Mary Y Tate,Male,New York,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Janie Stewart,Alcoholic,16,13,89,1424,1157,267,8,Sept
88065565952,44073,Abe J Macleod,Male,Syracuse,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Speyburn Bradan,Alcoholic,20,17,77,1540,1309,231,8,Sept
88065565953,44074,Evon Q Lawson,Female,Kingston,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Uv Blue,Alcoholic,12,9,68,816,612,204,8,Sept
88065565954,44044,Jerlene P Dunnigan,Female,Watertown,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Dr. Nut,Non Alcoholic,12,9,15,180,135,45,8,Sept
88065565955,44045,Bobbie X Schoenrock,Male,Watervliet,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Egg Cream,Non Alcoholic,18,15,47,846,705,141,8,Sept
88065565956,44046,Mike A Waddington,Male,Yakers,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Burnett's,Alcoholic,10,7,6,60,42,18,8,Sept
88065565957,44047,Nigel K Wadsworth,Male,New York,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Smirnoff,Alcoholic,15,12,10,150,120,30,8,Sept
88065565958,44048,Hayden E Novack,Male,Hempstead,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Fireball,Alcoholic,15,12,11,165,132,33,8,Sept
88065565959,44052,Voncile P Trojanowski,Female,New York,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Faygo,Non Alcoholic,23,20,60,1380,1200,180,8,Sept
88065565960,44051,Roberto U Derry,Female,New York,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Green River,Non Alcoholic,9,6,89,801,534,267,8,Sept
