Sales ID,Sales Date,Customer Name,Gender,Stores,Sales Reps,Product,Category,Qty,Trans.Types,Price,Cost,Total Sales,COGS,Gross Profit,Week days
ID554,03-06-2020,Ian F Palrquist,Female,Holbrook,Peter Pan,Brogues,Women Bag,1,Sales,22000,20000,22000,20000,2000,Wed
ID555,04-06-2020,Nakita H Zitr,Male,Freeport,Farida Ibrahim,Shoe Bag,Female Bag,1,Returned,11000,10000,11000,10000,1000,Thu
ID556,05-06-2020,Pura O Winrle,Male,Freeport,Farida Ibrahim,Heels,Women Bag,1,Sales,8500,7600,8500,7600,900,Fri
ID557,06-06-2020,Quinn F Ogirvie,Male,Garden City,Felex Ada,Calf Boots Men,Men Shoes,2,Returned,8500,7600,17000,15200,1800,Sat
ID558,07-06-2020,Carlton A Knurson,Male,Harrison,Winner Sanda,Foot Ball Boots Women,Women Bag,3,Sales,13200,12000,39600,36000,3600,Sun
ID559,08-06-2020,Mitchell M Forrhee,Male,Holbrook,Peter Pan,Leader Hand Bag White,Female Bag,2,Sales,22000,20000,44000,40000,4000,Mon
ID560,09-06-2020,Gilbert Y Alcrla,Male,Freeport,Farida Ibrahim,Leader Hand Bag Black,Female Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID561,10-06-2020,Tad Z Rioras,Male,Freeport,Farida Ibrahim,Bag Pack,Male Bags,3,Sales,22000,20000,66000,60000,6000,Wed
ID562,11-06-2020,Tuan X Garrock,Male,Garden City,Felex Ada,Foot Ball Boots Men,Men Shoes,1,Sales,44000,40000,44000,40000,4000,Thu
ID563,12-06-2020,Jennefer N Prarl,Male,Harrison,Winner Sanda,Canvas Shoes,Men Shoes,2,Sales,19800,18000,39600,36000,3600,Fri
ID564,13-06-2020,Mikki F Neare,Male,Holbrook,Peter Pan,Wellington Boots,Women Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID565,14-06-2020,Kendrick K Courts,Male,Freeport,Farida Ibrahim,Flip Flops,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID566,15-06-2020,Fermin I Gulrck,Male,Freeport,Farida Ibrahim,Mules,Female Bag,4,Sales,11000,10000,44000,40000,4000,Mon
ID567,16-06-2020,Lynda P Ayer,Male,Garden City,Felex Ada,Loafers,Women Bag,1,Sales,13200,12000,13200,12000,1200,Tue
ID568,17-06-2020,Melva E Cherard,Female,Harrison,Winner Sanda,Gladiator sandals,Women Bag,2,Sales,9950,9000,19900,18000,1900,Wed
ID569,18-06-2020,Odell F Hayrard,Female,Holbrook,Peter Pan,Trainers Men,Men Shoes,2,Sales,7700,7000,15400,14000,1400,Thu
ID570,19-06-2020,Alane Y Higr,Female,Freeport,Farida Ibrahim,Trainers Women,Women Bag,4,Sales,11000,10000,44000,40000,4000,Fri
ID571,20-06-2020,Garland Q Artrrburn,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,13200,12000,13200,12000,1200,Sat
ID572,21-06-2020,Carmelina R Gorrell,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Sales,44000,40000,88000,80000,8000,Sun
ID573,22-06-2020,Dee I Orsrni,Male,Harrison,Winner Sanda,Brogues,Women Bag,2,Returned,7700,7000,15400,14000,1400,Mon
ID574,23-06-2020,Angeline I Fetr,Male,Holbrook,Peter Pan,Shoe Bag,Female Bag,10,Sales,22000,20000,220000,200000,20000,Tue
ID575,24-06-2020,Myrtle S Fiore,Male,Freeport,Farida Ibrahim,Heels,Women Bag,10,Sales,9950,9000,99500,90000,9500,Wed
ID576,25-06-2020,Kirby Y Gamrche,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,10,Sales,7700,7000,77000,70000,7000,Thu
ID577,26-06-2020,Celestine E Ledrord,Male,Garden City,Felex Ada,Foot Ball Boots Women,Women Bag,10,Sales,9950,9000,99500,90000,9500,Fri
ID578,27-06-2020,Arlene B Nelris,Male,Harrison,Winner Sanda,Leader Hand Bag White,Female Bag,10,Sales,9950,9000,99500,90000,9500,Sat
ID579,28-06-2020,Lazaro X Syer,Male,Holbrook,Peter Pan,Leader Hand Bag Black,Female Bag,10,Sales,9950,9000,99500,90000,9500,Sun
ID580,29-06-2020,Lynne K Bohrer,Male,Freeport,Farida Ibrahim,Bag Pack,Male Bags,10,Sales,9950,9000,99500,90000,9500,Mon
ID581,30-06-2020,Veda V Danrs,Male,Freeport,Farida Ibrahim,Foot Ball Boots Men,Men Shoes,10,Sales,9950,9000,99500,90000,9500,Tue
ID582,01-07-2020,Marci C Vasrallo,Male,Garden City,Felex Ada,Canvas Shoes,Men Shoes,10,Sales,9950,9000,99500,90000,9500,Wed
ID583,02-07-2020,Janna F Bibrins,Male,Harrison,Winner Sanda,Wellington Boots,Women Bag,10,Sales,9950,9000,99500,90000,9500,Thu
ID584,03-07-2020,Nila Q Chrrtien,Male,Holbrook,Peter Pan,Flip Flops,Women Bag,10,Sales,9950,9000,99500,90000,9500,Fri
ID585,04-07-2020,Alesha Z Jarroe,Male,Freeport,Farida Ibrahim,Mules,Female Bag,10,Sales,9950,9000,99500,90000,9500,Sat
ID586,05-07-2020,,Male,Freeport,Farida Ibrahim,Loafers,Women Bag,10,Sales,9950,9000,99500,90000,9500,Sun
ID587,06-07-2020,Donella W Bodrly,Male,Garden City,Felex Ada,Gladiator sandals,Women Bag,10,Sales,9950,9000,99500,90000,9500,Mon
ID588,07-07-2020,Jospeh L Fulr,Male,Harrison,Winner Sanda,Trainers Men,Men Shoes,10,Sales,9950,9000,99500,90000,9500,Tue
ID589,08-07-2020,Zina N Natron,Male,Holbrook,Peter Pan,Trainers Women,Women Bag,11,Sales,9950,9000,109450,99000,10450,Wed
ID590,09-07-2020,Agnes E Sterpe,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,11,Returned,9950,9000,109450,99000,10450,Thu
ID591,10-07-2020,Lillie W Wairscott,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,11,Sales,9950,9000,109450,99000,10450,Fri
ID592,11-07-2020,Mary K Enrrquez,Male,Garden City,Felex Ada,Brogues,Women Bag,2,Returned,10000,9000,20000,18000,2000,Sat
ID593,12-07-2020,Fiona Y Negrin,Male,Harrison,Winner Sanda,Shoe Bag,Female Bag,3,Returned,10000,9000,30000,27000,3000,Sun
ID594,13-07-2020,Geri H Jirrn,Male,Holbrook,Peter Pan,Heels,Women Bag,4,Returned,10000,9000,40000,36000,4000,Mon
ID595,25-07-2020,Son T Mcardle,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,1,Sales,6700,5002,6700,5002,1698,Sat
ID596,01-08-2020,Rosalia O Flarin,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,2250,2200,2250,2200,50,Sat
ID597,02-08-2020,Ja K Burrach,Male,Garden City,Felex Ada,Court Shoes,Women Bag,1,Sales,100,90,100,90,10,Sun
ID598,03-08-2020,Josef E Scarfe,Male,Harrison,Winner Sanda,Brogues,Women Bag,2,Sales,100,80,200,160,40,Mon
ID599,04-08-2020,Alex M Oakrey,Female,Holbrook,Peter Pan,Shoe Bag,Female Bag,2,Sales,2000,1850,4000,3700,300,Tue
ID600,05-08-2020,Sidney K Cher,Female,Freeport,Farida Ibrahim,Heels,Women Bag,1,Sales,9500,8000,9500,8000,1500,Wed
ID601,06-08-2020,Thomas V Mesrrve,Female,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,100,Sales,4700,4000,470000,400000,70000,Thu
ID602,07-08-2020,Jesica D Starkpole,Male,Garden City,Felex Ada,Foot Ball Boots Women,Women Bag,2,Sales,400,360,800,720,80,Fri
ID603,08-08-2020,Candy Y Wenrel,Male,Harrison,Winner Sanda,Leader Hand Bag White,Female Bag,2,Sales,100,90,200,180,20,Sat
ID604,09-08-2020,Amanda A Edmrnson,Male,Holbrook,Peter Pan,Leader Hand Bag Black,Female Bag,20,Sales,1600,1590,32000,31800,200,Sun
ID605,10-08-2020,Amee H Corrray,Male,Freeport,Farida Ibrahim,Bag Pack,Male Bags,1,Sales,50,45,50,45,5,Mon
ID606,11-08-2020,Lelia D Tayror,Female,Freeport,Farida Ibrahim,Foot Ball Boots Men,Men Shoes,2,Sales,600,450,1200,900,300,Tue
ID607,12-08-2020,Soila G Dairre,Male,Garden City,Felex Ada,Canvas Shoes,Men Shoes,2,Sales,170,150,340,300,40,Wed
ID608,13-08-2020,Al P Ricrarson,Male,Harrison,Winner Sanda,Wellington Boots,Women Bag,1,Sales,25,20,25,20,5,Thu
ID609,14-08-2020,Kayleigh P Mccre,Male,Holbrook,Peter Pan,Flip Flops,Women Bag,1,Sales,10000,9000,10000,9000,1000,Fri
ID610,15-08-2020,Shalanda R Mejras,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Sat
ID611,16-08-2020,Preston P Caprsso,Male,Freeport,Farida Ibrahim,Foot Ball Boots Women,Women Bag,2,Sales,6700,5002,13400,10004,3396,Sun
ID612,17-08-2020,Matt Z Angrlo,Male,Garden City,Felex Ada,Leader Hand Bag White,Female Bag,1,Sales,22000,20000,22000,20000,2000,Mon
ID613,18-08-2020,Gregg G Sisrer,Male,Harrison,Winner Sanda,Leader Hand Bag Black,Female Bag,1,Returned,10000,9000,10000,9000,1000,Tue
ID614,19-08-2020,Reatha F Gasron,Male,Holbrook,Peter Pan,Trainers Women,Women Bag,1,Sales,8500,7600,8500,7600,900,Wed
ID615,20-08-2020,Danny H Blarsdell,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,8500,7600,17000,15200,1800,Thu
ID616,21-08-2020,Susan X Forruna,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,3,Sales,13200,12000,39600,36000,3600,Fri
ID617,22-08-2020,Veola R Trort,Male,Garden City,Felex Ada,Brogues,Women Bag,2,Sales,22000,20000,44000,40000,4000,Sat
ID618,23-08-2020,Danial X Zamrrripa,Male,Harrison,Winner Sanda,Shoe Bag,Female Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID619,24-08-2020,Thresa A Carrballo,Male,Holbrook,Peter Pan,Heels,Women Bag,3,Sales,22000,20000,66000,60000,6000,Mon
ID620,25-08-2020,Stella X Antrne,Female,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,1,Sales,44000,40000,44000,40000,4000,Tue
ID621,26-08-2020,Jina I Heirer,Female,Freeport,Farida Ibrahim,Foot Ball Boots Women,Women Bag,2,Sales,19800,18000,39600,36000,3600,Wed
ID622,27-08-2020,Herb B Hasring,Female,Garden City,Felex Ada,Leader Hand Bag White,Female Bag,2,Sales,9950,9000,19900,18000,1900,Thu
ID623,28-08-2020,,Male,Harrison,Winner Sanda,Leader Hand Bag Black,Female Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID624,29-08-2020,Julianne Z Bedrlla,Male,Holbrook,Peter Pan,Bag Pack,Male Bags,4,Sales,11000,10000,44000,40000,4000,Sat
ID625,30-08-2020,Melania Q Ticr,Male,Freeport,Farida Ibrahim,Foot Ball Boots Men,Men Shoes,1,Sales,13200,12000,13200,12000,1200,Sun
ID626,31-08-2020,Somer Q Dolrh,Male,Freeport,Farida Ibrahim,Canvas Shoes,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Mon
ID627,01-08-2020,Myron H Smarl,Female,Garden City,Felex Ada,Wellington Boots,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sat
ID628,02-08-2020,Golda F Clurter,Male,Harrison,Winner Sanda,Flip Flops,Women Bag,4,Sales,11000,10000,44000,40000,4000,Sun
ID629,03-08-2020,Herbert T Gasrett,Male,Holbrook,Peter Pan,Mules,Female Bag,1,Sales,13200,12000,13200,12000,1200,Mon
ID630,04-08-2020,Clyde G Sterrns,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Tue
ID631,05-08-2020,Rosalba U Felr,Male,Freeport,Farida Ibrahim,Foot Ball Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Wed
ID632,06-08-2020,Bettyann R Gotrfried,Male,Garden City,Felex Ada,Leader Hand Bag White,Female Bag,1,Sales,11000,10000,11000,10000,1000,Thu
ID633,07-08-2020,Lucio Q Oborle,Male,Harrison,Winner Sanda,Leader Hand Bag Black,Female Bag,1,Sales,7700,7000,7700,7000,700,Fri
ID634,08-08-2020,Desire Z Lecrmpte,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID635,09-08-2020,Adelaide O Petriford,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,19800,18000,39600,36000,3600,Sun
ID636,10-08-2020,Leisa S Geary,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,44000,40000,44000,40000,4000,Mon
ID637,11-08-2020,Darnell Q Mckrever,Male,Garden City,Felex Ada,Shoe Bag,Female Bag,1,Sales,22000,20000,22000,20000,2000,Tue
ID638,12-08-2020,Corinna A Towrer,Male,Harrison,Winner Sanda,Heels,Women Bag,2,Sales,13000,12000,26000,24000,2000,Wed
ID639,13-08-2020,Particia U Rimrer,Male,Holbrook,Peter Pan,Calf Boots Men,Men Shoes,2,Sales,6700,5000,13400,10000,3400,Thu
ID640,14-08-2020,Jermaine J Gamrons,Male,Freeport,Farida Ibrahim,Foot Ball Boots Women,Women Bag,1,Sales,6700,5001,6700,5001,1699,Fri
ID641,15-08-2020,Liberty X Gilrrease,Female,Freeport,Farida Ibrahim,Leader Hand Bag White,Female Bag,1,Sales,6700,5002,6700,5002,1698,Sat
ID642,16-08-2020,Stanford V Torrance,Female,Garden City,Felex Ada,Leader Hand Bag Black,Female Bag,2,Sales,6700,5000,13400,10000,3400,Sun
ID643,17-08-2020,Damion W Whireman,Female,Harrison,Winner Sanda,Calf Boots Men,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Mon
ID644,18-08-2020,Karlyn B Bolrz,Male,Holbrook,Peter Pan,Foot Ball Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Tue
ID645,19-08-2020,Van L Rutrerford,Male,Freeport,Farida Ibrahim,Leader Hand Bag White,Female Bag,1,Sales,6700,5000,6700,5000,1700,Wed
ID646,20-08-2020,,Male,Freeport,Farida Ibrahim,Leader Hand Bag Black,Female Bag,2,Sales,6700,5001,13400,10002,3398,Thu
ID647,21-08-2020,Jacob I Cudry,Male,Garden City,Felex Ada,Flip Flops,Women Bag,2,Sales,6700,5002,13400,10004,3396,Fri
ID648,22-08-2020,Andra P Schrller,Female,Harrison,Winner Sanda,Mules,Female Bag,1,Sales,22000,20000,22000,20000,2000,Sat
ID649,23-08-2020,Elouise E Fulrher,Male,Holbrook,Peter Pan,Loafers,Women Bag,1,Returned,10000,9000,10000,9000,1000,Sun
ID650,24-08-2020,Donnell G Golron,Male,Freeport,Farida Ibrahim,Gladiator sandals,Women Bag,1,Sales,8500,7600,8500,7600,900,Mon
ID651,25-08-2020,Shonna G Ederstein,Male,Freeport,Farida Ibrahim,Trainers Men,Men Shoes,2,Returned,8500,7600,17000,15200,1800,Tue
ID652,26-08-2020,Miguel J Mourtain,Male,Garden City,Felex Ada,Trainers Women,Women Bag,3,Sales,13200,12000,39600,36000,3600,Wed
ID653,27-08-2020,Harvey K Mccrlley,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,2,Sales,22000,20000,44000,40000,4000,Thu
ID654,28-08-2020,Hipolito I Scrrggs,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID655,29-08-2020,Maryam T Mearx,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,3,Sales,22000,20000,66000,60000,6000,Sat
ID656,30-08-2020,Brian R Posrell,Male,Freeport,Farida Ibrahim,Foot Ball Boots Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Sun
ID657,31-08-2020,Calvin K Srora,Male,Garden City,Felex Ada,Leader Hand Bag White,Female Bag,2,Sales,19800,18000,39600,36000,3600,Mon
ID658,01-08-2020,Donte D Mcrry,Male,Harrison,Winner Sanda,Leader Hand Bag Black,Female Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID659,02-08-2020,Thelma Q Schrchter,Male,Holbrook,Peter Pan,Foot Ball Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID660,03-08-2020,Jose P Geir,Male,Freeport,Farida Ibrahim,Leader Hand Bag White,Female Bag,4,Sales,11000,10000,44000,40000,4000,Mon
ID661,04-08-2020,Carlota E Heirt,Male,Freeport,Farida Ibrahim,Leader Hand Bag Black,Female Bag,1,Sales,13200,12000,13200,12000,1200,Tue
ID662,05-08-2020,Elnora I Spurrier,Female,Garden City,Felex Ada,Bag Pack,Male Bags,2,Sales,9950,9000,19900,18000,1900,Wed
ID663,06-08-2020,Chadwick N Legrand,Female,Harrison,Winner Sanda,Foot Ball Boots Men,Men Shoes,2,Sales,7700,7000,15400,14000,1400,Thu
ID664,07-08-2020,Hailey V Midrett,Female,Holbrook,Peter Pan,Canvas Shoes,Men Shoes,4,Sales,11000,10000,44000,40000,4000,Fri
ID665,08-08-2020,Thad Y Gorrs,Male,Freeport,Farida Ibrahim,Wellington Boots,Women Bag,1,Sales,13200,12000,13200,12000,1200,Sat
ID666,09-08-2020,Loris Q Jesren,Male,Freeport,Farida Ibrahim,Flip Flops,Women Bag,2,Sales,1900,1800,3800,3600,200,Sun
ID667,10-08-2020,Ivory B Teerarden,Male,Garden City,Felex Ada,Mules,Female Bag,2,Sales,200,190,400,380,20,Mon
ID668,11-08-2020,Houston B Sturkey,Male,Harrison,Winner Sanda,Loafers,Women Bag,1,Sales,2250,2200,2250,2200,50,Tue
ID669,12-08-2020,Abe E Betrencourt,Female,Holbrook,Peter Pan,Gladiator sandals,Women Bag,1,Sales,100,90,100,90,10,Wed
ID670,13-08-2020,Dagmar P Cosranzo,Male,Freeport,Farida Ibrahim,Trainers Men,Men Shoes,2,Sales,100,80,200,160,40,Thu
ID671,14-08-2020,Lucien L Carrara,Male,Freeport,Farida Ibrahim,Trainers Women,Women Bag,2,Sales,2000,1850,4000,3700,300,Fri
ID672,15-08-2020,Dorian D Sturer,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,1,Sales,9500,8000,9500,8000,1500,Sat
ID673,16-08-2020,Norris K Yarrrough,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,4700,4000,4700,4000,700,Sun
ID674,17-08-2020,Allan R Gilrtrap,Male,Holbrook,Peter Pan,Brogues,Women Bag,2,Sales,400,360,800,720,80,Mon
ID675,18-08-2020,Alfredo F Gobrr,Male,Freeport,Farida Ibrahim,Shoe Bag,Female Bag,2,Sales,100,90,200,180,20,Tue
ID676,19-08-2020,Robert B Senrcal,Male,Freeport,Farida Ibrahim,Heels,Women Bag,1,Sales,1600,1590,1600,1590,10,Wed
ID677,20-08-2020,Rod C Piprin,Male,Garden City,Felex Ada,Calf Boots Men,Men Shoes,1,Sales,50,45,50,45,5,Thu
ID678,21-08-2020,Luella M Sorrells,Male,Harrison,Winner Sanda,Foot Ball Boots Women,Women Bag,2,Sales,600,450,1200,900,300,Fri
ID679,22-08-2020,Luke H Berrardi,Male,Holbrook,Peter Pan,Leader Hand Bag White,Female Bag,2,Sales,170,150,340,300,40,Sat
ID680,23-08-2020,Linnea S Becrstead,Male,Freeport,Farida Ibrahim,Leader Hand Bag Black,Female Bag,1,Sales,25,20,25,20,5,Sun
ID681,24-08-2020,Lester V Morreau,Male,Freeport,Farida Ibrahim,Bag Pack,Male Bags,1,Sales,6700,5000,6700,5000,1700,Mon
ID682,25-08-2020,Rufus L Janrary,Male,Garden City,Felex Ada,Foot Ball Boots Men,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Tue
ID683,26-08-2020,Daniel D Mccrffrey,Female,Harrison,Winner Sanda,Canvas Shoes,Men Shoes,2,Sales,6700,5002,13400,10004,3396,Wed
ID684,27-08-2020,Rachelle F Coors,Female,Holbrook,Peter Pan,Wellington Boots,Women Bag,1,Sales,22000,20000,22000,20000,2000,Thu
ID685,28-08-2020,Dawna P Bohran,Female,Freeport,Farida Ibrahim,Flip Flops,Women Bag,1,Returned,11000,10000,11000,10000,1000,Fri
ID686,29-08-2020,Dong R Sanrbria,Male,Freeport,Farida Ibrahim,Mules,Female Bag,1,Sales,8500,7600,8500,7600,900,Sat
ID687,30-08-2020,Neomi I Carrtens,Male,Garden City,Felex Ada,Calf Boots Men,Men Shoes,2,Sales,8500,7600,17000,15200,1800,Sun
ID688,31-08-2020,Keith I Coarhman,Male,Harrison,Winner Sanda,Foot Ball Boots Women,Women Bag,3,Sales,13200,12000,39600,36000,3600,Mon
ID689,01-08-2020,Marcus L Sterberg,Male,Holbrook,Peter Pan,Leader Hand Bag White,Female Bag,2,Sales,22000,20000,44000,40000,4000,Sat
ID690,02-08-2020,Imogene X Kanrgy,Female,Freeport,Farida Ibrahim,Leader Hand Bag Black,Female Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID691,03-08-2020,Lovella K Sherran,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,3,Sales,22000,20000,66000,60000,6000,Mon
ID692,04-08-2020,Muriel B Eudr,Male,Garden City,Felex Ada,Court Shoes,Women Bag,1,Sales,44000,40000,44000,40000,4000,Tue
ID693,05-08-2020,Beata N Senrer,Male,Harrison,Winner Sanda,Brogues,Women Bag,2,Sales,19800,18000,39600,36000,3600,Wed
ID694,06-08-2020,Orval Y Kinrey,Male,Holbrook,Peter Pan,Shoe Bag,Female Bag,2,Sales,9950,9000,19900,18000,1900,Thu
ID695,07-08-2020,Ursula T Mcbrayer,Male,Freeport,Farida Ibrahim,Heels,Women Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID696,08-08-2020,Larhonda W Gunrher,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,4,Sales,11000,10000,44000,40000,4000,Sat
ID697,09-08-2020,Sharika A Giuriano,Male,Garden City,Felex Ada,Foot Ball Boots Women,Women Bag,1,Sales,13200,12000,13200,12000,1200,Sun
ID698,10-08-2020,Erich F Shurtz,Male,Harrison,Winner Sanda,Leader Hand Bag White,Female Bag,2,Sales,1900,1800,3800,3600,200,Mon
ID699,11-08-2020,Edwardo X Goor,Male,Holbrook,Peter Pan,Leader Hand Bag Black,Female Bag,2,Sales,200,190,400,380,20,Tue
ID700,12-08-2020,Kaycee N Ortrz,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,4,Sales,2250,2200,9000,8800,200,Wed
ID701,13-08-2020,Era Q Zazreta,Male,Freeport,Farida Ibrahim,Foot Ball Boots Women,Women Bag,1,Sales,100,90,100,90,10,Thu
ID702,14-08-2020,Cordell P Lamrert,Male,Garden City,Felex Ada,Leader Hand Bag White,Female Bag,2,Sales,100,80,200,160,40,Fri
ID703,15-08-2020,Nicolle E Walrace,Male,Harrison,Winner Sanda,Leader Hand Bag Black,Female Bag,2,Sales,2000,1850,4000,3700,300,Sat
ID704,16-08-2020,Fred W Schrab,Female,Holbrook,Peter Pan,Flip Flops,Women Bag,1,Sales,9500,8000,9500,8000,1500,Sun
ID705,17-08-2020,Hector I Panrs,Female,Freeport,Farida Ibrahim,Mules,Female Bag,1,Sales,4700,4000,4700,4000,700,Mon
ID706,18-08-2020,Nathanael K Adkrnson,Female,Freeport,Farida Ibrahim,Loafers,Women Bag,2,Sales,400,360,800,720,80,Tue
ID707,19-08-2020,,Male,Garden City,Felex Ada,Gladiator sandals,Women Bag,2,Sales,100,90,200,180,20,Wed
ID708,20-08-2020,Else K Watrers,Male,Harrison,Winner Sanda,Trainers Men,Men Shoes,1,Sales,1600,1590,1600,1590,10,Thu
ID709,21-08-2020,Vito B Eckrrt,Male,Holbrook,Peter Pan,Trainers Women,Women Bag,1,Sales,50,45,50,45,5,Fri
ID710,22-08-2020,Bennie X Churbley,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,600,450,1200,900,300,Sat
ID711,23-08-2020,Caprice G Mcbride,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,170,150,340,300,40,Sun
ID712,24-08-2020,Bill C Hasr,Male,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,25,20,25,20,5,Mon
ID713,25-08-2020,,Male,Harrison,Winner Sanda,Shoe Bag,Female Bag,1,Sales,6700,5002,6700,5002,1698,Tue
ID714,26-08-2020,Laine S Dolre,Male,Holbrook,Peter Pan,Heels,Women Bag,2,Sales,6700,5000,13400,10000,3400,Wed
ID715,27-08-2020,Isaias D Cosry,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Thu
ID716,28-08-2020,Miguel W Icerhour,Male,Freeport,Farida Ibrahim,Foot Ball Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Fri
ID717,29-08-2020,Stephen P Starek,Male,Garden City,Felex Ada,Leader Hand Bag White,Female Bag,1,Sales,6700,5000,6700,5000,1700,Sat
ID718,30-08-2020,Alaine S Auzrnne,Male,Harrison,Winner Sanda,Leader Hand Bag Black,Female Bag,2,Sales,6700,5001,13400,10002,3398,Sun
ID719,31-08-2020,Rolland A Lesriak,Male,Holbrook,Peter Pan,Bag Pack,Male Bags,2,Sales,6700,5002,13400,10004,3396,Mon
ID720,01-08-2020,Jean V Ybarez,Male,Freeport,Farida Ibrahim,Foot Ball Boots Men,Men Shoes,1,Sales,22000,20000,22000,20000,2000,Sat
ID721,02-08-2020,Sage C Burr,Male,Freeport,Farida Ibrahim,Canvas Shoes,Men Shoes,1,Returned,11000,10000,11000,10000,1000,Sun
ID722,03-08-2020,Krysten D Kasrner,Male,Garden City,Felex Ada,Wellington Boots,Women Bag,1,Sales,8500,7600,8500,7600,900,Mon
ID723,04-08-2020,Leo B Vitrello,Male,Harrison,Winner Sanda,Flip Flops,Women Bag,2,Returned,8500,7600,17000,15200,1800,Tue
ID724,05-08-2020,Minna C Lamrdin,Male,Holbrook,Peter Pan,Mules,Female Bag,3,Sales,13200,12000,39600,36000,3600,Wed
ID725,06-08-2020,Rafael N Sair,Female,Freeport,Farida Ibrahim,Loafers,Women Bag,2,Sales,22000,20000,44000,40000,4000,Thu
ID726,07-08-2020,Jong V Mulroon,Female,Freeport,Farida Ibrahim,Gladiator sandals,Women Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID727,08-08-2020,Krysten L Barrey,Female,Garden City,Felex Ada,Trainers Men,Men Shoes,3,Sales,22000,20000,66000,60000,6000,Sat
ID728,09-08-2020,Brendan P Taurbee,Male,Harrison,Winner Sanda,Trainers Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Sun
ID729,10-08-2020,Blaine C Pinr,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,19800,18000,39600,36000,3600,Mon
ID730,11-08-2020,Antoine Y Hodrins,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,9950,9000,19900,18000,1900,Tue
ID731,12-08-2020,Virgilio R Murr,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,7700,7000,15400,14000,1400,Wed
ID732,13-08-2020,Jeffery M Heirz,Female,Garden City,Felex Ada,Shoe Bag,Female Bag,4,Sales,11000,10000,44000,40000,4000,Thu
ID733,14-08-2020,Tamala W Gayre,Male,Harrison,Winner Sanda,Heels,Women Bag,1,Sales,13200,12000,13200,12000,1200,Fri
ID734,15-08-2020,Earnest P Frerricks,Male,Holbrook,Peter Pan,Calf Boots Men,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Sat
